0	неудача	0.16198295663507897
0	илья	2.161982956635079
0	сергей	0.16198295663507897
0	пепел	0.16198295663507897
0	жена	0.16198295663507897
0	клеопатра	0.16198295663507897
0	пётр	0.16198295663507897
0	стоять	21.16198295663508
0	дверь	0.16198295663507897
0	жадно	0.16198295663507897
0	подслушивать	0.16198295663507897
0	маленькая	0.16198295663507897
0	зал	1.161982956635079
0	происходить	0.16198295663507897
0	видимый	6.161982956635079
0	объяснение	0.16198295663507897
0	любовь	0.16198295663507897
0	объясняться	0.16198295663507897
0	дочь	1.161982956635079
0	наташенек	0.16198295663507897
0	учитель	1.161982956635079
0	уездный	0.16198295663507897
0	училище	1.161982956635079
0	щупкина	0.16198295663507897
0	клевать	0.16198295663507897
0	шептать	2.161982956635079
0	дрожать	0.16198295663507897
0	нетерпение	1.161982956635079
0	потирать	1.161982956635079
0	рука	3.161982956635079
0	смотреть	0.16198295663507897
0	заговорить	1.161982956635079
0	чувство	3.161982956635079
0	тотчас	4.161982956635079
0	снимать	5.161982956635079
0	стена	0.16198295663507897
0	образ	0.16198295663507897
0	идти	3.161982956635079
0	благословлять	0.16198295663507897
0	накрыть	0.16198295663507897
0	благословение	0.16198295663507897
0	святой	0.16198295663507897
0	ненарушимый	0.16198295663507897
0	отвертеться	0.16198295663507897
0	пусть	0.16198295663507897
0	суд	0.16198295663507897
0	подавать	0.16198295663507897
0	разговор	1.161982956635079
0	оставить	0.16198295663507897
0	характер	0.16198295663507897
0	говорить	2.161982956635079
0	зажигать	0.16198295663507897
0	спичка	0.16198295663507897
0	свой	6.161982956635079
0	клетчатый	0.16198295663507897
0	брюки	1.161982956635079
0	вовсе	0.16198295663507897
0	писать	0.16198295663507897
0	письмо	0.16198295663507897
0	знать	0.16198295663507897
0	почерк	0.16198295663507897
0	хохотать	0.16198295663507897
0	девица	0.16198295663507897
0	манерно	0.16198295663507897
0	взвизгивать	0.16198295663507897
0	дело	0.16198295663507897
0	поглядывать	0.16198295663507897
0	зеркало	0.16198295663507897
0	сразу	0.16198295663507897
0	узнать	0.16198295663507897
0	странный	0.16198295663507897
0	чистописание	0.16198295663507897
0	курица	0.16198295663507897
0	учить	0.16198295663507897
0	плохо	0.16198295663507897
0	главный	0.16198295663507897
0	ученик	0.16198295663507897
0	забываться	0.16198295663507897
0	линейка	0.16198295663507897
0	голов	0.16198295663507897
0	ударить	0.16198295663507897
0	колено	0.16198295663507897
0	пустой	0.16198295663507897
0	некрасовписатель	0.16198295663507897
0	совестно	0.16198295663507897
0	глядеть	0.16198295663507897
0	собрание	0.16198295663507897
0	сочинение	0.16198295663507897
0	показать	0.16198295663507897
0	некрасов	0.16198295663507897
0	вздох	0.16198295663507897
0	писатель	0.16198295663507897
0	удовольствие	0.16198295663507897
0	пошлый	0.16198295663507897
0	постоянно	0.16198295663507897
0	стих	0.16198295663507897
0	память	0.16198295663507897
